Официальный курс белорусского рубля по отношению к иностранным валютам, устанавливаемый Национальным банком																										
Республики Беларусь ежедневно, за период с 01.01.2004 по 31.12.2004																										
																										
Дата	1 австралийский доллар (AUD)	1 болгарский лев (BGN)	1 датская крона (DKK)	1 доллар США (USD)	1 евро (EUR)	1 исландская крона (ISK)	1 казахский тенге (KZT)	1 канадский доллар (CAD)	1 кувейтский динар (KWD)	1 кыргызский сом (KGS)	1 латвийский лат (LVL)	1 литовский лит (LTL)	1 молдавский лей (MDL)	1 норвежская крона (NOK)	1 польский злотый (PLN)	1 российский рубль (RUB)	1 СДР (XDR)	1 сингапурский доллар (SGD)	1 украинская гривна (UAH)	1 фунт стерлингов (GBP)	1 чешская крона (CZK)	1 шведская крона (SEK)	1 швейцарский франк (CHF)	1 эстонская крона (EEK)	10 иен (JPY)	10000 турецких лир (TRL)
11.03.2004	 1 622,82 	 1 359,54 	 355,00 	 2 151,00 	 2 645,62 	 30,47 	 15,49 	 1 624,01 	 7 297,34 	 49,72 	 3 990,72 	 766,39 	 170,11 	 304,94 	 556,28 	 75,28 	 3 170,55 	 1 257,12 	 403,41 	 3 921,49 	 79,80 	 288,32 	 1 677,39 	 169,13 	 193,39 	 16,27 
12.03.2004	 1 583,46 	 1 348,46 	 352,24 	 2 151,00 	 2 624,76 	 30,32 	 15,48 	 1 619,97 	 7 296,72 	 49,72 	 3 973,40 	 760,03 	 171,19 	 303,28 	 549,50 	 75,28 	 3 159,47 	 1 255,14 	 403,36 	 3 864,16 	 79,04 	 285,22 	 1 671,78 	 167,77 	 194,09 	 16,25 
13.03.2004	 1 570,77 	 1 353,85 	 353,63 	 2 151,00 	 2 635,41 	 30,43 	 15,49 	 1 627,14 	 7 297,21 	 49,72 	 3 970,47 	 763,24 	 170,58 	 307,69 	 553,38 	 75,45 	 3 152,10 	 1 253,72 	 403,19 	 3 858,46 	 79,65 	 285,72 	 1 683,36 	 168,45 	 193,20 	 16,28 
14.03.2004	 1 570,77 	 1 353,85 	 353,63 	 2 151,00 	 2 635,41 	 30,43 	 15,49 	 1 627,14 	 7 297,21 	 49,72 	 3 970,47 	 763,24 	 170,58 	 307,69 	 553,38 	 75,45 	 3 152,10 	 1 253,72 	 403,19 	 3 858,46 	 79,65 	 285,72 	 1 683,36 	 168,45 	 193,20 	 16,28 
15.03.2004	 1 570,77 	 1 353,85 	 353,63 	 2 151,00 	 2 635,41 	 30,43 	 15,49 	 1 627,14 	 7 297,21 	 49,72 	 3 970,47 	 763,24 	 170,58 	 307,69 	 553,38 	 75,45 	 3 152,10 	 1 253,72 	 403,19 	 3 858,46 	 79,65 	 285,72 	 1 683,36 	 168,45 	 193,20 	 16,28 
16.03.2004	 1 581,74 	 1 358,73 	 354,88 	 2 151,00 	 2 644,44 	 30,60 	 15,48 	 1 614,93 	 7 297,96 	 49,72 	 3 986,29 	 765,94 	 171,19 	 312,30 	 557,83 	 75,46 	 3 148,01 	 1 257,45 	 403,36 	 3 895,03 	 80,00 	 285,93 	 1 689,31 	 169,03 	 193,98 	 16,31 
17.03.2004	 1 589,36 	 1 362,54 	 355,85 	 2 152,00 	 2 651,59 	 30,71 	 15,45 	 1 614,52 	 7 303,58 	 49,95 	 3 999,26 	 768,05 	 171,00 	 312,96 	 562,00 	 75,48 	 3 158,32 	 1 262,65 	 403,47 	 3 895,66 	 79,81 	 286,80 	 1 692,49 	 169,45 	 196,40 	 16,33 
18.03.2004	 1 593,45 	 1 355,08 	 354,01 	 2 152,00 	 2 636,95 	 30,48 	 15,43 	 1 612,35 	 7 300,36 	 49,95 	 3 996,66 	 763,62 	 171,54 	 311,37 	 557,54 	 75,42 	 3 172,11 	 1 266,25 	 403,53 	 3 896,52 	 79,34 	 285,26 	 1 681,45 	 168,48 	 198,47 	 16,28 
19.03.2004	 1 602,70 	 1 356,79 	 354,56 	 2 152,00 	 2 640,40 	 30,53 	 15,48 	 1 607,95 	 7 301,10 	 49,95 	 4 011,18 	 764,58 	 172,23 	 311,63 	 557,40 	 75,51 	 3 166,56 	 1 273,41 	 403,47 	 3 931,70 	 79,68 	 285,85 	 1 689,10 	 168,77 	 201,59 	 16,18 
20.03.2004	 1 604,85 	 1 364,75 	 356,68 	 2 152,00 	 2 656,21 	 30,44 	 15,50 	 1 615,62 	 7 303,58 	 49,95 	 4 019,05 	 769,29 	 172,16 	 310,85 	 561,37 	 75,50 	 3 176,12 	 1 273,07 	 403,56 	 3 939,77 	 80,04 	 287,01 	 1 705,09 	 169,73 	 201,00 	 16,30 
21.03.2004	 1 604,85 	 1 364,75 	 356,68 	 2 152,00 	 2 656,21 	 30,44 	 15,50 	 1 615,62 	 7 303,58 	 49,95 	 4 019,05 	 769,29 	 172,16 	 310,85 	 561,37 	 75,50 	 3 176,12 	 1 273,07 	 403,56 	 3 939,77 	 80,04 	 287,01 	 1 705,09 	 169,73 	 201,00 	 16,30 
22.03.2004	 1 604,85 	 1 364,75 	 356,68 	 2 152,00 	 2 656,21 	 30,44 	 15,50 	 1 615,62 	 7 303,58 	 49,95 	 4 019,05 	 769,29 	 172,16 	 310,85 	 561,37 	 75,50 	 3 176,12 	 1 273,07 	 403,56 	 3 939,77 	 80,04 	 287,01 	 1 705,09 	 169,73 	 201,00 	 16,30 
23.03.2004	 1 612,60 	 1 358,24 	 355,06 	 2 152,00 	 2 644,05 	 30,13 	 15,49 	 1 614,89 	 7 302,59 	 49,95 	 4 012,68 	 765,69 	 173,69 	 312,90 	 559,91 	 75,48 	 3 184,27 	 1 270,67 	 403,71 	 3 948,60 	 79,73 	 286,90 	 1 698,10 	 169,04 	 200,81 	 16,31 
24.03.2004	 1 616,80 	 1 363,20 	 356,25 	 2 151,00 	 2 653,15 	 30,11 	 15,49 	 1 616,62 	 7 295,48 	 49,83 	 4 021,31 	 768,32 	 175,74 	 313,86 	 564,27 	 75,51 	 3 183,59 	 1 273,42 	 403,49 	 3 970,75 	 80,04 	 287,45 	 1 712,03 	 169,56 	 201,28 	 16,29 
25.03.2004	 1 614,22 	 1 358,81 	 355,02 	 2 151,00 	 2 644,55 	 29,97 	 15,49 	 1 614,44 	 7 296,47 	 49,83 	 4 019,06 	 765,83 	 177,84 	 313,71 	 562,13 	 75,51 	 3 180,62 	 1 274,82 	 403,38 	 3 966,55 	 80,55 	 286,48 	 1 703,96 	 169,04 	 202,49 	 16,34 
26.03.2004	 1 594,86 	 1 339,89 	 350,13 	 2 151,00 	 2 607,23 	 29,78 	 15,52 	 1 606,18 	 7 294,00 	 49,83 	 3 989,98 	 755,17 	 178,51 	 309,09 	 554,20 	 75,48 	 3 177,91 	 1 270,53 	 403,32 	 3 887,82 	 79,90 	 281,01 	 1 684,61 	 166,69 	 202,52 	 16,19 
27.03.2004	 1 593,57 	 1 339,23 	 350,02 	 2 151,00 	 2 606,90 	 29,81 	 15,53 	 1 621,07 	 7 299,44 	 49,83 	 3 990,72 	 755,04 	 182,68 	 309,03 	 547,57 	 75,50 	 3 159,02 	 1 272,86 	 403,31 	 3 894,60 	 79,68 	 281,68 	 1 675,30 	 166,60 	 203,44 	 16,25 
28.03.2004	 1 593,57 	 1 339,23 	 350,02 	 2 151,00 	 2 606,90 	 29,81 	 15,53 	 1 621,07 	 7 299,44 	 49,83 	 3 990,72 	 755,04 	 182,68 	 309,03 	 547,57 	 75,50 	 3 159,02 	 1 272,86 	 403,31 	 3 894,60 	 79,68 	 281,68 	 1 675,30 	 166,60 	 203,44 	 16,25 
29.03.2004	 1 593,57 	 1 339,23 	 350,02 	 2 151,00 	 2 606,90 	 29,81 	 15,53 	 1 621,07 	 7 299,44 	 49,83 	 3 990,72 	 755,04 	 182,68 	 309,03 	 547,57 	 75,50 	 3 159,02 	 1 272,86 	 403,31 	 3 894,60 	 79,68 	 281,68 	 1 675,30 	 166,60 	 203,44 	 16,25 
30.03.2004	 1 601,86 	 1 339,56 	 350,05 	 2 150,00 	 2 606,45 	 29,84 	 15,50 	 1 628,73 	 7 293,57 	 49,74 	 3 990,35 	 754,78 	 178,42 	 308,39 	 552,13 	 75,47 	 3 167,83 	 1 272,42 	 403,15 	 3 900,64 	 79,42 	 281,08 	 1 672,57 	 166,53 	 203,20 	 16,28 
31.03.2004	 1 615,62 	 1 348,34 	 352,46 	 2 150,00 	 2 624,18 	 29,76 	 15,49 	 1 643,73 	 7 293,33 	 49,74 	 4 003,35 	 759,96 	 179,32 	 311,57 	 553,58 	 75,48 	 3 161,64 	 1 276,53 	 403,19 	 3 919,99 	 79,61 	 283,31 	 1 681,79 	 167,72 	 203,19 	 16,32 
01.04.2004	 1 636,26 	 1 351,56 	 353,40 	 2 150,00 	 2 629,77 	 29,74 	 15,48 	 1 650,67 	 7 293,57 	 49,74 	 4 021,32 	 761,93 	 179,02 	 312,07 	 556,06 	 75,40 	 3 171,57 	 1 282,93 	 402,86 	 3 945,25 	 79,90 	 284,04 	 1 687,53 	 168,17 	 207,48 	 16,32 
02.04.2004	 1 640,34 	 1 357,62 	 354,97 	 2 150,00 	 2 643,10 	 29,89 	 15,49 	 1 640,72 	 7 295,31 	 49,74 	 4 029,24 	 765,51 	 178,42 	 312,73 	 556,69 	 75,43 	 3 183,10 	 1 284,89 	 403,15 	 3 969,11 	 80,33 	 284,99 	 1 695,65 	 168,94 	 206,54 	 16,36 
03.04.2004	 1 646,81 	 1 362,86 	 356,39 	 2 151,00 	 2 653,47 	 30,03 	 15,53 	 1 645,00 	 7 296,97 	 49,76 	 4 037,92 	 768,30 	 180,00 	 315,10 	 558,16 	 75,45 	 3 198,54 	 1 286,91 	 403,19 	 3 986,99 	 81,07 	 287,57 	 1 698,05 	 169,57 	 206,46 	 16,43 
04.04.2004	 1 646,81 	 1 362,86 	 356,39 	 2 151,00 	 2 653,47 	 30,03 	 15,53 	 1 645,00 	 7 296,97 	 49,76 	 4 037,92 	 768,30 	 180,00 	 315,10 	 558,16 	 75,45 	 3 198,54 	 1 286,91 	 403,19 	 3 986,99 	 81,07 	 287,57 	 1 698,05 	 169,57 	 206,46 	 16,43 
05.04.2004	 1 646,81 	 1 362,86 	 356,39 	 2 151,00 	 2 653,47 	 30,03 	 15,53 	 1 645,00 	 7 296,97 	 49,76 	 4 037,92 	 768,30 	 180,00 	 315,10 	 558,16 	 75,45 	 3 198,54 	 1 286,91 	 403,19 	 3 986,99 	 81,07 	 287,57 	 1 698,05 	 169,57 	 206,46 	 16,43 
06.04.2004	 1 629,27 	 1 338,10 	 349,74 	 2 151,00 	 2 604,54 	 29,72 	 15,55 	 1 636,24 	 7 296,47 	 49,80 	 3 999,63 	 754,26 	 179,25 	 310,52 	 551,82 	 75,37 	 3 193,65 	 1 282,04 	 403,34 	 3 923,53 	 79,44 	 283,35 	 1 663,32 	 166,45 	 205,11 	 16,35 
07.04.2004	 1 632,94 	 1 332,14 	 348,22 	 2 152,00 	 2 592,62 	 29,66 	 15,56 	 1 634,02 	 7 299,86 	 49,82 	 3 988,88 	 750,92 	 179,33 	 309,60 	 548,42 	 75,40 	 3 166,30 	 1 279,51 	 403,64 	 3 930,84 	 79,40 	 281,97 	 1 655,13 	 165,74 	 202,88 	 16,42 
08.04.2004	 1 639,29 	 1 335,77 	 349,14 	 2 152,00 	 2 599,51 	 29,73 	 15,56 	 1 641,75 	 7 300,11 	 49,82 	 3 996,66 	 752,91 	 180,46 	 310,29 	 550,88 	 75,43 	 3 164,54 	 1 282,59 	 403,76 	 3 958,39 	 79,50 	 282,82 	 1 668,02 	 166,19 	 203,57 	 16,25 
09.04.2004	 1 644,35 	 1 346,09 	 351,85 	 2 153,00 	 2 619,56 	 29,89 	 15,59 	 1 642,01 	 7 301,28 	 49,84 	 4 010,06 	 758,75 	 181,23 	 313,62 	 552,94 	 75,50 	 3 166,40 	 1 283,84 	 403,85 	 3 964,10 	 80,26 	 285,89 	 1 684,40 	 167,44 	 203,21 	 16,10 
10.04.2004	 1 643,70 	 1 338,35 	 349,80 	 2 152,00 	 2 604,46 	 29,75 	 15,60 	 1 622,86 	 7 300,36 	 49,82 	 3 995,17 	 754,29 	 183,70 	 310,94 	 550,57 	 75,49 	 3 172,03 	 1 282,48 	 403,89 	 3 944,08 	 80,46 	 284,11 	 1 680,92 	 166,43 	 202,15 	 16,18 
11.04.2004	 1 643,70 	 1 338,35 	 349,80 	 2 152,00 	 2 604,46 	 29,75 	 15,60 	 1 622,86 	 7 300,36 	 49,82 	 3 995,17 	 754,29 	 183,70 	 310,94 	 550,57 	 75,49 	 3 172,03 	 1 282,48 	 403,89 	 3 944,08 	 80,46 	 284,11 	 1 680,92 	 166,43 	 202,15 	 16,18 
12.04.2004	 1 643,70 	 1 338,35 	 349,80 	 2 152,00 	 2 604,46 	 29,75 	 15,60 	 1 622,86 	 7 300,36 	 49,82 	 3 995,17 	 754,29 	 183,70 	 310,94 	 550,57 	 75,49 	 3 172,03 	 1 282,48 	 403,89 	 3 944,08 	 80,46 	 284,11 	 1 680,92 	 166,43 	 202,15 	 16,18 
13.04.2004	 1 647,36 	 1 335,86 	 348,86 	 2 152,00 	 2 599,72 	 29,74 	 15,62 	 1 622,01 	 7 300,11 	 49,66 	 3 993,32 	 753,01 	 183,70 	 309,93 	 550,61 	 75,37 	 3 159,76 	 1 289,16 	 403,74 	 3 945,91 	 80,20 	 283,77 	 1 675,75 	 166,14 	 202,63 	 15,91 
14.04.2004	 1 637,99 	 1 326,76 	 346,81 	 2 152,00 	 2 582,08 	 29,60 	 15,60 	 1 606,45 	 7 299,37 	 49,66 	 3 984,08 	 747,69 	 182,37 	 309,68 	 545,78 	 75,27 	 3 165,33 	 1 290,79 	 403,77 	 3 932,24 	 80,07 	 281,88 	 1 666,09 	 165,04 	 203,13 	 15,79 
15.04.2004	 1 597,74 	 1 319,77 	 344,95 	 2 153,00 	 2 568,85 	 29,47 	 15,61 	 1 612,61 	 7 300,28 	 49,68 	 3 966,47 	 743,82 	 181,69 	 309,58 	 541,50 	 75,22 	 3 153,95 	 1 286,49 	 403,97 	 3 894,78 	 79,89 	 280,03 	 1 657,62 	 164,15 	 200,72 	 15,90 
16.04.2004	 1 586,55 	 1 322,32 	 345,69 	 2 153,00 	 2 573,91 	 29,31 	 15,62 	 1 603,19 	 7 302,02 	 49,68 	 3 956,63 	 745,12 	 182,23 	 311,05 	 534,04 	 75,25 	 3 136,88 	 1 281,24 	 404,21 	 3 851,61 	 79,88 	 279,80 	 1 663,19 	 164,48 	 198,04 	 15,81 
17.04.2004	 1 596,46 	 1 325,16 	 346,51 	 2 152,00 	 2 579,39 	 29,45 	 15,62 	 1 602,44 	 7 299,86 	 49,66 	 3 962,44 	 747,04 	 183,30 	 311,50 	 538,13 	 75,19 	 3 126,27 	 1 280,61 	 403,71 	 3 863,38 	 79,77 	 280,53 	 1 660,88 	 164,85 	 198,81 	 15,80 
18.04.2004	 1 596,46 	 1 325,16 	 346,51 	 2 152,00 	 2 579,39 	 29,45 	 15,62 	 1 602,44 	 7 299,86 	 49,66 	 3 962,44 	 747,04 	 183,30 	 311,50 	 538,13 	 75,19 	 3 126,27 	 1 280,61 	 403,71 	 3 863,38 	 79,77 	 280,53 	 1 660,88 	 164,85 	 198,81 	 15,80 
19.04.2004	 1 596,46 	 1 325,16 	 346,51 	 2 152,00 	 2 579,39 	 29,45 	 15,62 	 1 602,44 	 7 299,86 	 49,66 	 3 962,44 	 747,04 	 183,30 	 311,50 	 538,13 	 75,19 	 3 126,27 	 1 280,61 	 403,71 	 3 863,38 	 79,77 	 280,53 	 1 660,88 	 164,85 	 198,81 	 15,80 
20.04.2004	 1 596,46 	 1 325,16 	 346,51 	 2 152,00 	 2 579,39 	 29,45 	 15,62 	 1 602,44 	 7 299,86 	 49,66 	 3 962,44 	 747,04 	 183,30 	 311,50 	 538,13 	 75,19 	 3 126,27 	 1 280,61 	 403,71 	 3 863,38 	 79,77 	 280,53 	 1 660,88 	 164,85 	 198,81 	 15,80 
21.04.2004	 1 596,46 	 1 325,16 	 346,51 	 2 152,00 	 2 579,39 	 29,45 	 15,62 	 1 602,44 	 7 299,86 	 49,66 	 3 962,44 	 747,04 	 183,30 	 311,50 	 538,13 	 75,19 	 3 126,27 	 1 280,61 	 403,71 	 3 863,38 	 79,77 	 280,53 	 1 660,88 	 164,85 	 198,81 	 15,80 
22.04.2004	 1 567,09 	 1 307,61 	 341,89 	 2 152,00 	 2 544,63 	 29,20 	 15,60 	 1 580,20 	 7 297,39 	 49,70 	 3 932,03 	 736,94 	 184,88 	 307,37 	 536,16 	 74,40 	 3 133,63 	 1 271,19 	 403,83 	 3 809,90 	 78,17 	 277,89 	 1 634,26 	 162,55 	 197,11 	 15,51 
23.04.2004	 1 569,43 	 1 308,38 	 342,14 	 2 153,00 	 2 546,57 	 29,18 	 15,57 	 1 580,53 	 7 303,01 	 49,72 	 3 932,06 	 737,46 	 185,12 	 308,50 	 536,33 	 74,29 	 3 114,47 	 1 267,37 	 404,02 	 3 802,95 	 78,42 	 278,47 	 1 639,51 	 162,74 	 196,51 	 15,52 
24.04.2004	 1 576,75 	 1 315,61 	 344,04 	 2 153,00 	 2 560,13 	 29,31 	 15,58 	 1 589,75 	 7 303,26 	 49,72 	 3 944,31 	 741,48 	 185,60 	 310,48 	 536,67 	 74,33 	 3 117,78 	 1 269,76 	 403,98 	 3 826,20 	 79,29 	 280,16 	 1 640,94 	 163,62 	 197,26 	 15,54 
25.04.2004	 1 576,75 	 1 315,61 	 344,04 	 2 153,00 	 2 560,13 	 29,31 	 15,58 	 1 589,75 	 7 303,26 	 49,72 	 3 944,31 	 741,48 	 185,60 	 310,48 	 536,67 	 74,33 	 3 117,78 	 1 269,76 	 403,98 	 3 826,20 	 79,29 	 280,16 	 1 640,94 	 163,62 	 197,26 	 15,54 
26.04.2004	 1 576,75 	 1 315,61 	 344,04 	 2 153,00 	 2 560,13 	 29,31 	 15,58 	 1 589,75 	 7 303,26 	 49,72 	 3 944,31 	 741,48 	 185,60 	 310,48 	 536,67 	 74,33 	 3 117,78 	 1 269,76 	 403,98 	 3 826,20 	 79,29 	 280,16 	 1 640,94 	 163,62 	 197,26 	 15,54 
27.04.2004	 1 575,89 	 1 307,62 	 341,98 	 2 153,00 	 2 544,63 	 29,21 	 15,55 	 1 587,76 	 7 303,26 	 49,73 	 3 937,45 	 737,04 	 186,33 	 308,38 	 534,64 	 74,23 	 3 125,29 	 1 266,92 	 403,86 	 3 828,79 	 78,90 	 278,89 	 1 634,16 	 162,64 	 197,55 	 15,65 
28.04.2004	 1 583,10 	 1 314,61 	 343,86 	 2 153,00 	 2 558,63 	 29,27 	 15,54 	 1 597,83 	 7 303,01 	 49,73 	 3 949,73 	 741,12 	 187,22 	 310,77 	 536,44 	 74,58 	 3 121,63 	 1 271,56 	 403,99 	 3 855,70 	 78,73 	 280,78 	 1 651,33 	 163,48 	 198,26 	 15,37 
29.04.2004	 1 579,33 	 1 318,47 	 345,03 	 2 153,00 	 2 567,56 	 29,33 	 15,55 	 1 593,04 	 7 304,99 	 49,73 	 3 952,27 	 743,39 	 187,22 	 312,34 	 537,11 	 74,59 	 3 125,06 	 1 271,59 	 404,00 	 3 852,36 	 78,92 	 281,99 	 1 658,45 	 164,10 	 197,53 	 15,08 
30.04.2004	 1 542,41 	 1 306,71 	 342,23 	 2 153,00 	 2 546,68 	 29,06 	 15,56 	 1 570,21 	 7 303,01 	 49,73 	 3 926,68 	 737,52 	 187,22 	 312,02 	 530,75 	 74,54 	 3 124,71 	 1 262,68 	 404,06 	 3 802,95 	 77,82 	 279,38 	 1 645,71 	 162,76 	 194,66 	 14,89 
01.05.2004	 1 553,07 	 1 321,67 	 345,98 	 2 153,00 	 2 574,34 	 29,17 	 15,58 	 1 569,41 	 7 303,01 	 49,73 	 3 945,03 	 745,64 	 193,96 	 313,98 	 535,11 	 74,34 	 3 106,56 	 1 262,76 	 404,05 	 3 807,90 	 78,99 	 281,85 	 1 658,13 	 164,58 	 195,20 	 15,10 
02.05.2004	 1 553,07 	 1 321,67 	 345,98 	 2 153,00 	 2 574,34 	 29,17 	 15,58 	 1 569,41 	 7 303,01 	 49,73 	 3 945,03 	 745,64 	 193,96 	 313,98 	 535,11 	 74,34 	 3 106,56 	 1 262,76 	 404,05 	 3 807,90 	 78,99 	 281,85 	 1 658,13 	 164,58 	 195,20 	 15,10 
03.05.2004	 1 553,07 	 1 321,67 	 345,98 	 2 153,00 	 2 574,34 	 29,17 	 15,58 	 1 569,41 	 7 303,01 	 49,73 	 3 945,03 	 745,64 	 193,96 	 313,98 	 535,11 	 74,34 	 3 106,56 	 1 262,76 	 404,05 	 3 807,90 	 78,99 	 281,85 	 1 658,13 	 164,58 	 195,20 	 15,10 
04.05.2004	 1 553,57 	 1 323,14 	 346,12 	 2 154,00 	 2 575,86 	 29,19 	 15,59 	 1 566,60 	 7 306,65 	 49,75 	 3 948,31 	 745,94 	 197,61 	 313,68 	 536,35 	 74,34 	 3 127,24 	 1 267,25 	 404,24 	 3 820,44 	 79,24 	 281,88 	 1 657,75 	 164,65 	 195,67 	 15,06 
05.05.2004	 1 556,88 	 1 326,11 	 346,93 	 2 155,00 	 2 581,80 	 29,30 	 15,63 	 1 573,16 	 7 309,79 	 49,55 	 3 952,68 	 747,29 	 204,27 	 313,55 	 540,57 	 74,34 	 3 125,42 	 1 268,99 	 404,43 	 3 839,35 	 79,62 	 282,53 	 1 662,55 	 164,91 	 195,00 	 14,67 
06.05.2004	 1 576,38 	 1 344,06 	 351,49 	 2 155,00 	 2 615,85 	 29,43 	 15,67 	 1 569,44 	 7 309,79 	 49,55 	 3 981,52 	 757,54 	 197,25 	 319,39 	 550,80 	 74,57 	 3 140,35 	 1 275,37 	 404,46 	 3 871,67 	 80,98 	 285,87 	 1 690,46 	 167,17 	 197,04 	 14,83 
07.05.2004	 1 577,33 	 1 346,62 	 352,11 	 2 156,00 	 2 620,40 	 29,44 	 15,70 	 1 568,57 	 7 316,16 	 49,58 	 3 984,11 	 758,91 	 190,80 	 320,88 	 549,23 	 74,67 	 3 155,85 	 1 278,69 	 404,69 	 3 864,63 	 81,49 	 288,03 	 1 689,92 	 167,47 	 197,73 	 14,92 
08.05.2004	 1 545,10 	 1 334,49 	 349,02 	 2 156,00 	 2 597,44 	 29,30 	 15,70 	 1 561,02 	 7 306,99 	 49,58 	 3 964,33 	 752,22 	 190,80 	 319,11 	 547,21 	 74,47 	 3 153,24 	 1 271,98 	 404,67 	 3 858,81 	 80,76 	 285,87 	 1 674,76 	 166,05 	 195,00 	 14,58 
09.05.2004	 1 545,10 	 1 334,49 	 349,02 	 2 156,00 	 2 597,44 	 29,30 	 15,70 	 1 561,02 	 7 306,99 	 49,58 	 3 964,33 	 752,22 	 190,80 	 319,11 	 547,21 	 74,47 	 3 153,24 	 1 271,98 	 404,67 	 3 858,81 	 80,76 	 285,87 	 1 674,76 	 166,05 	 195,00 	 14,58 
10.05.2004	 1 545,10 	 1 334,49 	 349,02 	 2 156,00 	 2 597,44 	 29,30 	 15,70 	 1 561,02 	 7 306,99 	 49,58 	 3 964,33 	 752,22 	 190,80 	 319,11 	 547,21 	 74,47 	 3 153,24 	 1 271,98 	 404,67 	 3 858,81 	 80,76 	 285,87 	 1 674,76 	 166,05 	 195,00 	 14,58 
11.05.2004	 1 500,36 	 1 313,87 	 343,61 	 2 156,00 	 2 556,69 	 29,06 	 15,69 	 1 551,75 	 7 313,43 	 49,58 	 3 922,50 	 740,55 	 183,10 	 315,58 	 537,52 	 74,47 	 3 142,15 	 1 256,04 	 404,50 	 3 835,09 	 79,65 	 280,78 	 1 659,23 	 163,40 	 190,34 	 14,15 
12.05.2004	 1 502,73 	 1 312,99 	 343,31 	 2 156,00 	 2 554,54 	 29,01 	 15,70 	 1 549,07 	 7 313,43 	 49,29 	 3 916,08 	 739,93 	 183,88 	 311,96 	 538,13 	 74,38 	 3 104,34 	 1 251,81 	 404,69 	 3 808,90 	 79,65 	 278,65 	 1 655,79 	 163,30 	 189,98 	 14,01 
13.05.2004	 1 512,00 	 1 316,36 	 344,27 	 2 156,00 	 2 561,65 	 29,07 	 15,72 	 1 558,65 	 7 313,43 	 49,29 	 3 912,53 	 741,95 	 180,04 	 311,13 	 538,09 	 74,19 	 3 100,39 	 1 258,46 	 404,68 	 3 811,38 	 79,75 	 279,20 	 1 662,11 	 163,74 	 191,53 	 14,23 
14.05.2004	 1 491,31 	 1 314,63 	 343,81 	 2 156,00 	 2 558,85 	 29,12 	 15,74 	 1 549,69 	 7 313,18 	 49,29 	 3 903,68 	 741,01 	 178,18 	 312,69 	 535,25 	 74,15 	 3 109,47 	 1 251,12 	 404,66 	 3 815,69 	 79,90 	 279,75 	 1 664,54 	 163,53 	 189,16 	 13,89 
15.05.2004	 1 479,52 	 1 307,33 	 341,87 	 2 155,00 	 2 544,09 	 28,98 	 15,74 	 1 544,14 	 7 309,79 	 49,26 	 3 898,69 	 736,75 	 179,58 	 310,95 	 534,21 	 74,14 	 3 099,82 	 1 247,90 	 404,35 	 3 776,96 	 79,61 	 277,81 	 1 653,49 	 162,55 	 187,90 	 14,05 
16.05.2004	 1 479,52 	 1 307,33 	 341,87 	 2 155,00 	 2 544,09 	 28,98 	 15,74 	 1 544,14 	 7 309,79 	 49,26 	 3 898,69 	 736,75 	 179,58 	 310,95 	 534,21 	 74,14 	 3 099,82 	 1 247,90 	 404,35 	 3 776,96 	 79,61 	 277,81 	 1 653,49 	 162,55 	 187,90 	 14,05 
17.05.2004	 1 479,52 	 1 307,33 	 341,87 	 2 155,00 	 2 544,09 	 28,98 	 15,74 	 1 544,14 	 7 309,79 	 49,26 	 3 898,69 	 736,75 	 179,58 	 310,95 	 534,21 	 74,14 	 3 099,82 	 1 247,90 	 404,35 	 3 776,96 	 79,61 	 277,81 	 1 653,49 	 162,55 	 187,90 	 14,05 
18.05.2004	 1 496,97 	 1 333,75 	 348,86 	 2 155,00 	 2 595,59 	 29,42 	 15,76 	 1 560,24 	 7 310,04 	 49,13 	 3 938,95 	 751,87 	 179,58 	 314,71 	 542,89 	 74,20 	 3 091,63 	 1 253,13 	 404,28 	 3 809,50 	 81,18 	 282,49 	 1 692,19 	 165,91 	 190,12 	 14,06 
19.05.2004	 1 477,97 	 1 329,42 	 347,76 	 2 154,00 	 2 588,25 	 29,38 	 15,77 	 1 543,04 	 7 306,40 	 49,11 	 3 926,36 	 749,43 	 179,50 	 313,38 	 544,28 	 74,28 	 3 119,27 	 1 249,42 	 404,33 	 3 800,73 	 81,36 	 282,08 	 1 686,50 	 165,38 	 188,84 	 13,84 
20.05.2004	 1 507,48 	 1 328,40 	 347,49 	 2 154,00 	 2 585,45 	 29,33 	 15,79 	 1 553,72 	 7 306,65 	 49,11 	 3 933,17 	 748,87 	 181,47 	 311,39 	 549,63 	 74,30 	 3 114,60 	 1 255,68 	 404,22 	 3 837,67 	 81,13 	 282,78 	 1 679,93 	 165,29 	 191,06 	 13,85 
21.05.2004	 1 494,12 	 1 320,91 	 345,56 	 2 154,00 	 2 570,91 	 29,24 	 15,80 	 1 560,53 	 7 306,40 	 49,11 	 3 924,57 	 744,65 	 181,47 	 311,20 	 547,95 	 74,30 	 3 122,76 	 1 253,05 	 404,36 	 3 804,50 	 80,55 	 283,15 	 1 672,43 	 164,31 	 190,04 	 13,82 
22.05.2004	 1 508,18 	 1 328,36 	 347,50 	 2 153,00 	 2 585,65 	 29,38 	 15,76 	 1 567,53 	 7 304,74 	 49,08 	 3 941,42 	 748,84 	 180,55 	 313,06 	 550,43 	 74,28 	 3 112,68 	 1 255,80 	 404,22 	 3 845,58 	 81,07 	 283,77 	 1 684,73 	 165,34 	 192,14 	 13,80 
